439	[302, 388, 962, 315, 470, 656, 427, 808, 829, 823, 66, 333, 637, 997, 669, 769, 943, 127, 866, 56, 174, 735, 941, 515, 352, 663]
440	[304, 311, 794, 863, 855, 971, 814, 106, 202, 758, 923, 430, 239, 419, 556, 473, 544, 958, 454, 662, 558]
441	[144, 953, 51, 78, 119, 973, 325, 572, 687, 721, 5, 69, 308, 722, 151, 834, 883, 186, 598, 779]
442	[851, 110, 147, 152, 12, 349, 258, 399, 825, 686, 952, 999, 833, 484, 670, 337, 90, 396]
443	[4, 106, 126, 636, 995, 885, 345, 244, 543, 194, 790, 430, 608, 242, 556, 775, 923, 560, 153, 255, 158, 350, 334, 357, 873, 454, 142]
444	[566, 752, 549, 696, 981, 841, 223, 530, 612, 939, 21, 692, 887, 756, 750, 641, 933, 688, 859, 734]
445	[200, 343, 35, 330, 481, 356, 927, 559, 619, 626, 648, 689, 744, 806, 108, 397, 570, 475, 74, 989]
446	[558, 30, 500, 958, 458, 793, 117, 137, 185, 239, 161, 476, 485, 855, 489, 814, 864, 202, 662, 243]
447	[400, 852, 703, 517, 287, 835, 972, 111, 118, 451, 905, 497, 723, 807, 164, 286]
448	[43, 33, 385, 961, 1, 210, 988, 80, 386, 280, 375, 624, 469, 600, 86, 359, 710, 828, 216, 510, 736, 22, 795, 501, 209]
449	[354, 231, 457, 55, 869, 791, 771, 73, 159, 37, 877, 967, 284, 585, 565, 241, 42, 392, 128, 365, 178, 643, 204, 214, 262, 568, 145]
450	[524, 875, 87, 388, 518, 998, 302, 470, 567, 217, 656, 788, 427, 669, 773, 720, 769, 943, 589, 27, 410, 271, 829]
451	[853, 759, 228, 852, 25, 287, 62, 807, 179, 534, 400, 517, 348, 716, 703, 111, 892, 447, 694, 118, 497, 972, 723]
452	[717, 512, 640, 554, 674, 591, 146, 694, 698, 792, 797, 892, 416, 379, 588, 534, 179]
453	[81, 368, 417, 882, 902, 646, 760, 919, 842, 942, 163, 291, 618, 326, 100, 889, 730, 867]
454	[430, 440, 971, 443, 402, 636, 790, 261, 370, 556, 350, 873, 775, 255, 419, 473, 544, 627, 632, 316, 662, 846, 219, 758, 918, 608, 434, 153]
455	[291, 193, 180, 696, 934, 755, 40, 57, 360, 326, 730, 867, 667, 726]
456	[772, 240, 77, 579, 555, 123, 896, 276, 520, 191, 344, 340, 913, 930, 724, 406, 183, 48, 423, 614, 23, 732, 849, 537, 963, 32]
457	[45, 28, 241, 37, 154, 187, 178, 643, 42, 195, 225, 128, 183, 757, 869, 392, 231, 449, 270, 354, 568, 145, 214, 826, 836]
458	[558, 288, 855, 64, 814, 301, 660, 760, 662, 30, 500, 958, 446, 793, 117, 202, 161, 239]
459	[254, 668, 690, 815, 358, 338, 134, 206, 424, 381, 870, 582, 922, 938, 346, 932, 465, 545]
460	[647, 17, 486, 369, 903, 246, 574, 491, 946, 391, 976, 218, 564, 680, 623, 742, 824, 856, 13, 8, 299, 685, 754, 785, 753, 472, 718]
461	[29, 196, 978, 295, 550, 819, 14, 831, 220, 478, 888, 820, 536, 438, 93, 693, 713, 770]
462	[303, 190, 198, 999, 321, 152, 353, 408, 712, 899, 765, 147, 97, 861, 20, 110, 993, 945, 421, 162, 349, 201]
463	[649, 33, 188, 143, 728, 985, 469, 351, 522, 510, 281, 908, 364, 761, 22, 795, 550, 828, 776, 848, 92, 209, 385, 862, 166, 600]
464	[322, 148, 60, 922, 884, 424, 47, 125, 262, 668, 815, 160, 159, 791, 318, 465, 513, 545, 215, 284, 697, 373]
465	[668, 148, 373, 60, 582, 346, 922, 459, 254, 322, 690, 215, 381, 815, 160, 318, 464, 424, 206, 513, 358, 545, 932]
466	[837, 88, 205, 328, 876, 959, 996, 245, 253, 135, 740, 268, 404, 212, 471, 10, 249, 809, 954, 904]
467	[683, 50, 76, 312, 394, 539, 970, 33, 188, 516, 1, 601, 210, 628, 274, 710]
468	[602, 19, 966, 802, 910, 26, 587, 988, 830, 578, 986, 562, 80, 150, 283, 377, 925, 542, 386, 494, 691]
469	[43, 33, 385, 961, 1, 210, 280, 375, 728, 624, 985, 693, 463, 600, 86, 359, 710, 828, 510, 736, 501, 795, 22, 448, 209]
470	[450, 388, 87, 875, 788, 637, 962, 439, 998, 518, 302, 773, 56, 589, 656, 669, 720, 352, 567, 217, 769, 943, 27, 410, 808, 829, 427, 823]
471	[268, 466, 253, 404, 966, 809, 904, 954, 26, 959, 996, 135, 542, 245, 249]
472	[564, 362, 754, 114, 460, 486, 647, 372, 623, 799, 8, 252, 753, 13, 246, 369, 903, 964, 391, 976, 491, 574]
473	[161, 440, 261, 370, 794, 971, 814, 202, 239, 419, 556, 350, 500, 544, 855, 402, 958, 454, 632, 662, 219, 758, 434]
474	[308, 957, 131, 412, 312, 394, 683, 638]
475	[445, 619, 626, 648, 689, 74, 24, 330, 35, 395, 108, 197, 570, 806, 75, 850, 989]
476	[646, 842, 161, 446, 355, 117, 137, 185, 485, 208, 489, 864, 243, 177]
477	[25, 62, 221, 211, 413, 267, 348, 898, 716, 654, 175, 674, 844, 694, 698, 592, 717, 892, 401, 797]
478	[29, 196, 550, 819, 14, 831, 220, 461, 978, 536, 438, 93, 693, 713, 820, 888, 770]
479	[846, 153, 636, 38, 142, 995, 627, 234, 289, 345, 777, 699, 608, 644, 630, 580, 616, 891, 290, 767, 316, 790, 362, 885, 49]
480	[492, 39, 347, 677, 493, 706, 872, 376, 759, 853, 25, 947, 41, 852, 228, 348]
481	[665, 59, 149, 681, 940, 969, 689, 200, 445, 330, 648, 594, 974, 559, 619, 948, 626, 744]
482	[671, 415, 581, 638, 705, 747, 540, 975, 950, 886, 312, 525, 394, 68, 31, 79, 602, 802, 642, 107, 628, 383]
483	[12, 102, 851, 737, 541, 762, 738, 36, 944, 70, 72, 109, 144, 90, 979, 774, 953, 317, 764, 363, 725, 529, 496]
484	[670, 442, 337, 265, 557, 411, 589, 121, 271, 396, 293, 518, 773, 825, 652, 833, 780]
485	[446, 355, 117, 137, 202, 185, 476, 489, 532, 864, 177, 208, 500, 855, 937, 161, 243]
486	[17, 460, 754, 564, 647, 680, 623, 742, 946, 574, 391, 976, 246, 369, 491, 903, 824, 856, 13, 8, 685, 718, 785, 753, 472]
487	[39, 256, 347, 789, 677, 678, 706, 605, 872, 41, 493, 622, 920]
488	[101, 96, 236, 635, 314, 425, 548, 906, 563, 503, 955, 902, 535, 684, 878, 804, 238, 893, 81, 783, 296]
489	[446, 355, 161, 117, 137, 185, 476, 485, 937, 864, 243, 827, 177, 532, 208, 593]
490	[546, 569, 881, 229, 766, 432, 514, 596, 868, 213, 675, 979, 708, 102, 227, 725, 812, 738]
491	[486, 460, 647, 623, 8, 252, 13, 125, 138, 246, 879, 369, 964, 391, 218, 946, 472, 785, 685, 754, 114, 574, 753, 976]
492	[376, 203, 759, 947, 25, 853, 62, 267, 348, 716, 228, 480]
493	[852, 39, 347, 487, 610, 835, 622, 605, 120, 677, 920, 678, 872, 41, 480, 789, 497, 972, 807, 782, 400, 517]
494	[830, 802, 519, 910, 80, 150, 283, 377, 911, 925, 216, 562, 386, 578, 468, 587, 691, 897, 988]
495	[95, 119, 325, 5, 498, 52, 71, 598, 264, 367, 599, 874, 822, 834, 613, 883, 973, 151]
496	[102, 110, 953, 851, 861, 945, 12, 737, 317, 764, 36, 686, 944, 70, 725, 529, 541, 762, 72, 363, 109, 483, 144, 90, 774]
497	[853, 41, 228, 493, 703, 852, 972, 111, 118, 835, 622, 451, 447, 807, 120, 400, 164, 286, 517, 287]
498	[15, 44, 95, 407, 409, 119, 523, 264, 658, 5, 69, 495, 414, 984, 822, 687, 722, 418, 325, 172, 367, 52, 531, 912]
499	[136, 351, 143, 313, 364, 181, 553, 848, 89, 819, 29, 715, 786, 281, 908, 982, 92, 83, 305, 921, 576, 862, 166, 965, 104]
500	[161, 202, 239, 402, 485, 261, 370, 419, 458, 473, 446, 544, 662, 219, 243, 758, 117, 434, 814, 855, 958, 632]
501	[280, 1, 80, 386, 988, 43, 375, 624, 925, 469, 67, 828, 510, 736, 216, 448, 795, 22, 209, 961, 897, 385, 600, 86, 359]
502	[130, 165, 162, 551, 201, 421, 524, 899, 875, 87, 235, 237, 275, 890, 845, 331, 860]
503	[878, 314, 488, 548, 528, 641, 804, 729, 81, 902, 893, 939, 535, 981, 755]
504	[129, 247, 815, 260, 332, 254, 420, 571, 839, 983, 148, 810, 617, 205, 338, 690, 801, 582, 11, 832, 381, 134, 207, 668]
505	[436, 9, 666, 577, 761, 994, 143, 18, 65, 99, 116, 361, 351, 374, 426, 522, 786, 313, 547, 553, 741]
506	[733, 599, 94, 796, 858, 412, 155, 705, 306, 415, 581, 638, 171, 671, 950, 676, 84, 107, 583]
507	[139, 789, 120, 603, 880, 400, 517, 287, 127, 610, 622, 782, 798, 835, 751, 920, 257, 972]
508	[974, 405, 948, 917, 132, 292, 224, 746, 700, 389, 2, 594, 659, 838, 294, 620, 865, 341]
509	[296, 339, 438, 526, 288, 960, 980, 112, 629, 661, 428, 650, 783, 684, 719, 184]
510	[43, 33, 385, 961, 1, 210, 280, 375, 728, 624, 469, 985, 463, 600, 86, 359, 710, 828, 736, 501, 795, 22, 448, 209]
511	[593, 58, 742, 532, 177, 208, 639, 827, 17, 856, 685, 785, 371, 597, 946, 931, 824, 8, 680, 718, 937, 299]
512	[452, 554, 674, 900, 679, 698, 413, 717, 792, 797, 416, 633, 588, 591, 654, 956, 640]
513	[322, 148, 668, 815, 160, 159, 879, 791, 318, 464, 47, 465, 545, 55, 215, 284, 60, 697, 424, 204, 262, 138, 884, 125]
514	[569, 32, 213, 596, 555, 913, 437, 868, 724, 23, 123, 183, 521, 546, 48, 813, 490, 881, 229, 432]
515	[603, 257, 388, 997, 751, 962, 127, 174, 709, 798, 663, 866, 352, 439]
516	[467, 50, 76, 312, 828, 710, 394, 539, 683, 274, 210, 624, 601, 1, 970, 33, 188]
517	[400, 41, 228, 493, 703, 920, 852, 972, 164, 497, 807, 286, 120, 139, 287, 111, 507, 610, 447, 451, 622, 835, 118]
518	[589, 87, 652, 998, 788, 265, 484, 557, 808, 121, 427, 670, 829, 410, 302, 293, 450, 271, 27, 470, 567, 656, 720, 773, 217]
519	[910, 386, 494, 898, 562, 175, 578, 435, 67, 157, 991, 216, 297, 925, 401, 911, 561, 230, 211, 897]
520	[847, 240, 778, 133, 653, 340, 724, 456, 929, 930, 604, 77, 276, 7, 437]
521	[437, 32, 913, 77, 604, 724, 48, 229, 432, 514, 596, 527, 929, 708, 546, 606]
522	[645, 505, 166, 862, 741, 143, 351, 577, 649, 761, 364, 281, 908, 553, 776, 463, 728, 985, 92, 848]
523	[273, 193, 768, 407, 658, 498, 95, 172, 984, 52, 15, 822, 667, 726]
524	[130, 201, 899, 237, 331, 87, 502, 551, 720, 845, 147, 589, 875, 450, 670]
525	[107, 79, 830, 602, 802, 383, 988, 482, 628, 587, 642, 1, 691, 975, 80, 31, 377, 210, 375, 283, 710]
526	[831, 713, 236, 339, 438, 960, 635, 978, 906, 980, 238, 296, 783, 428, 955, 509, 629, 684, 661, 535]
527	[688, 611, 750, 437, 604, 429, 817, 929, 977, 521, 606, 859, 327, 915, 702, 124]
528	[939, 503, 291, 902, 641, 729, 878, 893, 981, 21, 368, 696, 755, 57, 730, 81]
529	[263, 725, 227, 366, 109, 483, 69, 144, 572, 737, 541, 762, 738, 764, 317, 774, 36, 944, 912, 70, 72, 363, 496]
530	[248, 251, 843, 939, 714, 933, 61, 611, 752, 800, 756, 750, 841, 223, 387, 566, 692, 444, 688, 612, 734]
531	[658, 407, 44, 95, 409, 264, 984, 822, 711, 366, 5, 498, 912, 15, 69, 414, 687, 418, 172]
532	[219, 243, 632, 937, 17, 564, 137, 647, 208, 485, 680, 742, 117, 177, 489, 903, 787, 511, 185]
533	[911, 157, 67, 991, 216, 297, 561, 897, 888, 770, 382, 173, 295, 673, 380, 230, 871, 435]
534	[694, 25, 716, 118, 451, 452, 674, 179, 698, 792, 951, 892, 146]
535	[488, 236, 339, 919, 526, 960, 635, 96, 101, 428, 955, 503, 684, 296, 783, 81, 314, 425, 548, 906, 238, 804, 650]
536	[29, 385, 600, 220, 770, 693, 848, 92, 104, 713, 166, 196, 281, 461, 908, 550, 181, 576, 478, 820, 819, 93, 14, 831, 965]
537	[199, 579, 456, 183, 34, 930, 881, 913, 724, 191, 269, 555, 123, 896, 344, 813, 836, 340, 406, 423, 614, 45, 23, 732, 849, 154, 32, 826, 963, 187]
538	[310, 657, 621, 743, 167, 58, 226, 916, 575, 232, 701, 639, 609, 818, 857, 914]
539	[467, 50, 76, 312, 394, 683, 516, 1, 210, 628, 710, 79]
540	[671, 155, 19, 747, 975, 642, 950, 84, 168, 278, 583, 731, 886, 854, 695, 68, 552, 986, 79, 482, 602, 830, 802, 107, 383]
541	[12, 851, 737, 762, 320, 186, 36, 944, 70, 72, 109, 144, 953, 779, 78, 572, 317, 90, 51, 363, 529, 258, 483, 496]
542	[150, 468, 26, 562, 578, 966, 268, 471, 203]
543	[158, 443, 194, 242, 608, 255, 244, 289, 345, 334, 873, 357, 560, 153, 615, 38, 891, 749, 790, 885, 995, 636, 142, 767]
544	[473, 440, 794, 971, 202, 775, 255, 239, 636, 402, 261, 370, 419, 556, 873, 350, 500, 958, 632, 454, 855, 662, 219, 846, 758, 923, 434, 430, 814, 106]
545	[668, 160, 318, 159, 464, 924, 206, 465, 932, 513, 189, 215, 803, 346, 922, 459, 907, 262, 424, 358, 373, 398, 284]
546	[437, 604, 724, 490, 766, 881, 48, 229, 432, 514, 521, 606, 227, 596, 675, 708, 213]
547	[279, 121, 505, 293, 116, 741, 374, 436, 652, 98, 342, 727, 9, 18, 65, 361, 426, 99]
548	[96, 236, 635, 378, 101, 314, 425, 488, 563, 906, 503, 535, 955, 878, 238]
549	[444, 734, 859, 887, 21, 193, 696, 768, 172, 702, 273, 407, 984, 711, 327]
550	[385, 22, 209, 478, 820, 576, 463, 220, 693, 600, 728, 536, 819, 965, 14, 831, 862, 166, 364, 795, 196, 281, 461, 908, 29, 92, 848, 104]
551	[130, 165, 664, 162, 201, 421, 524, 899, 502, 875, 87, 235, 237, 860, 275, 890, 845, 331]
552	[168, 278, 583, 731, 854, 249, 695, 431, 135, 886, 821, 19, 747, 975, 68, 245, 996, 986, 540, 602, 830, 802]
553	[351, 426, 436, 505, 965, 1000, 104, 741, 136, 982, 3, 143, 522, 294, 786, 313, 364, 666, 994, 715, 499]
554	[452, 512, 674, 698, 717, 792, 797, 416, 633, 588, 679, 591, 146, 956, 640]
555	[456, 191, 423, 32, 77, 340, 813, 537, 514, 614, 896, 183, 276, 48, 123, 913, 930, 881, 724, 437, 23]
556	[775, 440, 304, 473, 194, 662, 255, 311, 794, 863, 454, 544, 971, 350, 419, 873, 4, 758, 923, 434, 106, 334, 126, 430, 443]
557	[589, 265, 484, 670, 337, 121, 780, 217, 271, 293, 518, 652, 567, 773]
558	[446, 288, 855, 863, 64, 184, 794, 814, 971, 301, 390, 30, 958, 458, 419, 793, 660, 202, 239, 662, 440]
559	[665, 59, 149, 927, 356, 681, 940, 969, 689, 91, 397, 200, 445, 648, 594, 481, 626, 744, 806, 619]
560	[244, 631, 443, 158, 194, 289, 345, 242, 334, 140, 357, 543, 615, 995, 885, 891, 749, 142, 767]
561	[67, 157, 297, 401, 897, 898, 230, 435, 519, 211, 910, 911, 173, 175, 844, 382, 533, 673, 625, 654, 991]
562	[435, 150, 468, 494, 26, 910, 542, 578, 966, 211, 519, 203, 911]
563	[53, 236, 378, 96, 101, 314, 425, 488, 223, 548, 635, 955]
564	[17, 532, 632, 937, 460, 472, 486, 918, 574, 647, 753, 787, 680, 742, 856, 369, 903, 13, 718]
565	[303, 73, 585, 190, 198, 877, 967, 321, 568, 145, 85, 214, 805, 449, 241, 353, 408, 712, 765, 365, 771]
566	[251, 714, 61, 611, 752, 800, 756, 750, 841, 223, 387, 981, 530, 933, 612, 843, 939, 692, 688, 444, 734]
567	[589, 265, 557, 427, 808, 302, 773, 293, 450, 271, 56, 470, 656, 98, 788, 518, 727, 652, 998, 121, 669, 720, 217, 943, 829, 410, 27]
568	[45, 231, 449, 270, 55, 354, 214, 457, 37, 877, 967, 585, 565, 241, 42, 392, 869, 73, 569, 791, 771, 128, 178, 643, 204, 365, 145]
569	[183, 45, 231, 23, 123, 868, 643, 813, 490, 229, 881, 145, 568, 214, 241, 514, 877, 967, 365, 128, 869]
570	[445, 356, 108, 806, 989, 778, 324, 475, 928, 850, 74, 330, 24, 35, 395]
571	[420, 129, 247, 319, 824, 763, 260, 332, 207, 740, 504, 839, 983, 205, 11, 170, 832, 690, 801, 894, 212, 617, 810]
572	[144, 36, 912, 721, 418, 69, 5, 109, 363, 151, 529, 598, 687, 722, 541, 762, 441, 953, 779, 51, 186, 78, 119, 973, 325]
573	[679, 380, 871, 259, 625, 707, 900, 956, 633, 416, 390, 588, 112, 184, 591]
574	[362, 316, 627, 787, 918, 491, 460, 472, 114, 486, 564, 369, 903, 13, 647, 753, 680, 742, 391, 976, 246]
575	[827, 58, 272, 931, 609, 639, 115, 916, 167, 857, 597, 226, 232, 371, 310, 538, 818, 914]
576	[29, 351, 862, 364, 181, 499, 819, 89, 93, 536, 715, 92, 848, 136, 550, 83, 104, 921, 166, 965, 14, 305, 196, 281, 908]
577	[645, 279, 595, 651, 18, 65, 361, 351, 522, 374, 505, 741, 776, 143, 649, 761]
578	[830, 150, 283, 377, 562, 386, 468, 494, 966, 587, 691, 26, 519, 910, 542, 925, 911]
579	[141, 113, 849, 307, 896, 269, 930, 34, 324, 586, 682, 240, 772, 614, 49, 732, 963, 537, 928, 895, 344, 340, 456, 406]
580	[846, 153, 895, 644, 38, 142, 289, 345, 777, 699, 608, 630, 269, 616, 891, 290, 586, 767, 316, 790, 49, 479, 885, 995, 234, 113, 250]
581	[671, 733, 131, 412, 394, 155, 415, 506, 642, 79, 482, 638, 312, 676, 383, 84, 107, 628, 583, 705, 306, 950]
582	[254, 504, 932, 465, 617, 459, 922, 256, 668, 690, 88, 328, 938, 338, 381, 837, 424, 134, 206]
583	[415, 94, 171, 306, 975, 747, 155, 540, 821, 642, 506, 581, 986, 695, 68, 552, 671, 676, 107, 950, 278, 854, 655, 731, 886, 431, 168, 84, 383]
584	[926, 634, 784, 816, 182, 935, 59, 103, 277, 422, 91, 169, 607, 343, 665, 266, 200, 992]
585	[159, 318, 55, 73, 262, 568, 565, 449, 214, 284, 241, 298, 398, 791, 765, 771, 365, 321, 204, 803, 190, 712, 877, 198, 967, 145]
586	[891, 38, 142, 289, 345, 616, 963, 767, 682, 849, 113, 49, 732, 140, 344, 895, 34, 269, 580, 644, 141, 772, 324, 406, 579, 307, 699]
587	[602, 525, 19, 802, 468, 988, 830, 386, 578, 886, 975, 966, 986, 377, 80, 494, 691, 150, 283]
588	[679, 452, 512, 554, 792, 900, 573, 956, 416, 633, 591, 640, 781]
589	[265, 87, 769, 518, 998, 524, 656, 875, 484, 557, 670, 410, 27, 217, 773, 669, 720, 567, 470, 271, 450, 293, 302]
590	[84, 403, 858, 901, 63, 94, 115, 171, 701, 167, 306, 168, 655, 821, 226]
591	[452, 512, 640, 554, 698, 792, 797, 633, 588, 259, 654, 956, 679, 573, 707, 416, 900]
592	[401, 175, 211, 435, 717, 898, 230, 413, 221, 654, 477, 844, 797, 267, 674, 62, 698]
593	[137, 355, 811, 371, 185, 489, 864, 827, 609, 360, 511, 621, 58, 177, 639, 208]
594	[969, 681, 689, 940, 405, 948, 659, 974, 481, 559, 389, 330, 35, 619, 626, 744, 648, 838, 74, 508, 132]
595	[279, 274, 601, 645, 651, 970, 577, 649, 188]
596	[812, 432, 229, 514, 521, 546, 764, 263, 738, 979, 774, 606, 227, 213, 366, 490, 675, 708, 725, 766]
597	[511, 177, 58, 319, 639, 946, 818, 299, 718, 272, 371, 575, 170, 785, 685, 931, 824, 17, 856]
598	[78, 119, 613, 883, 973, 325, 441, 572, 264, 687, 721, 5, 495, 69, 722, 779, 151, 834, 308, 367, 599]
599	[613, 151, 598, 71, 834, 883, 973, 412, 506, 733, 874, 367, 901, 796, 858, 495]
600	[463, 22, 550, 795, 501, 448, 209, 961, 385, 728, 14, 536, 43, 776, 86, 848, 862, 985, 693, 220, 469, 92, 166, 196, 281, 510, 908]
601	[651, 645, 274, 595, 970, 649, 50, 467, 683, 33, 188, 516]
602	[107, 278, 731, 283, 854, 79, 383, 468, 886, 482, 587, 802, 830, 150, 525, 642, 691, 19, 747, 975, 540, 68, 552, 986, 377, 695]
603	[507, 139, 610, 782, 257, 515, 388, 751, 880, 962, 127, 798, 174]
604	[276, 847, 77, 817, 437, 520, 724, 48, 521, 977, 429, 546, 606, 915, 929, 527]
605	[105, 189, 870, 347, 487, 678, 872, 789, 920, 493, 610, 622, 782]
606	[521, 437, 604, 429, 227, 327, 527, 817, 929, 708, 915, 702, 432, 124, 546, 596, 366, 263]
607	[709, 384, 634, 723, 784, 949, 182, 935, 816, 584, 422, 91, 905, 926, 992, 665, 266, 951, 103, 277]
608	[846, 775, 430, 443, 454, 316, 142, 627, 767, 158, 244, 334, 543, 153, 434, 644, 580, 255, 630, 350, 873, 402, 995, 636, 289, 345, 777, 699, 38, 790, 479, 885, 616, 891, 290]
609	[864, 355, 811, 371, 137, 538, 360, 916, 827, 575, 621, 58, 177, 857, 208, 593, 639]
610	[517, 605, 789, 41, 257, 493, 920, 120, 139, 603, 880, 400, 798, 807, 507, 622, 835, 751, 782, 972]
611	[688, 7, 61, 335, 530, 752, 800, 841, 387, 429, 734, 612, 843, 566, 527, 692, 817, 756, 750, 977]
612	[248, 251, 843, 939, 672, 566, 734, 444, 688, 692, 714, 530, 933, 61, 611, 752, 800, 756, 750, 841, 223, 387]
613	[119, 151, 308, 598, 71, 599, 495, 834, 883, 973, 131, 412, 796, 733]
614	[772, 240, 77, 826, 579, 276, 183, 48, 555, 123, 896, 191, 344, 340, 913, 930, 724, 406, 456, 423, 23, 732, 849, 537, 963, 32]
615	[194, 182, 631, 169, 739, 749, 936, 4, 158, 242, 266, 244, 343, 357, 927, 560, 543]
616	[38, 142, 289, 345, 777, 406, 699, 608, 630, 269, 580, 34, 895, 644, 767, 790, 49, 479, 885, 891, 586, 290, 995, 234, 113]
617	[332, 247, 322, 218, 815, 260, 420, 668, 134, 207, 504, 571, 801, 338, 381, 839, 983, 11, 832, 582, 690, 148, 810, 254]
618	[417, 453, 942, 100, 646, 864, 842, 360, 889, 621, 40, 326, 867, 180, 811, 355]
619	[969, 681, 940, 445, 35, 330, 481, 559, 626, 648, 948, 659, 475, 594, 74, 132, 689, 744, 806, 850]
620	[389, 341, 132, 292, 865, 3, 282, 508, 745, 659, 909, 838, 2, 746, 82, 122, 16, 224, 700]
621	[40, 326, 180, 355, 916, 618, 639, 593, 811, 657, 360, 609, 827, 232, 538, 857, 58]
622	[678, 347, 487, 610, 835, 872, 605, 507, 789, 972, 497, 41, 493, 920, 120, 139, 400, 782, 807, 517]
623	[332, 247, 319, 824, 260, 785, 148, 810, 8, 718, 299, 983, 17, 125, 460, 685, 754, 472, 486, 207, 491, 856, 13, 246, 391, 946, 218]
624	[210, 50, 33, 209, 961, 516, 1, 385, 988, 31, 736, 510, 43, 280, 469, 985, 86, 359, 375, 710, 828, 448, 22, 795, 501]
625	[871, 380, 561, 173, 382, 844, 797, 416, 673, 230, 259, 707, 413, 654, 956, 679, 900, 573]
626	[969, 681, 940, 445, 475, 594, 74, 132, 838, 35, 330, 481, 559, 619, 948, 659, 648, 689, 744, 806, 850]
627	[846, 153, 402, 434, 454, 219, 777, 918, 903, 608, 630, 574, 369, 261, 290, 370, 632, 316, 362, 787, 753, 479]
628	[412, 131, 415, 581, 638, 671, 210, 107, 383, 705, 79, 642, 482, 539, 950, 50, 394, 31, 76, 312, 467, 525]
629	[339, 713, 831, 783, 438, 526, 960, 978, 684, 980, 661, 509, 428]
630	[38, 153, 580, 644, 636, 846, 608, 699, 777, 369, 918, 616, 290, 767, 790, 479, 753, 372, 316, 362, 787, 627]
631	[242, 182, 739, 266, 343, 935, 936, 357, 560, 615, 397, 169, 91, 749, 927]
632	[161, 202, 239, 261, 370, 787, 419, 903, 117, 434, 918, 532, 473, 564, 500, 544, 662, 855, 402, 937, 627, 454, 219, 243]
633	[679, 259, 707, 900, 956, 591, 573, 390, 512, 640, 554, 416, 588]
634	[784, 384, 723, 103, 816, 905, 926, 951, 277, 992, 709, 182, 949, 935, 91, 422, 584, 266, 607, 665]
635	[378, 93, 296, 236, 339, 438, 526, 960, 96, 783, 238, 804, 101, 955, 428, 535, 684, 314, 488, 425, 548, 563, 906]
636	[775, 430, 443, 544, 316, 153, 255, 630, 158, 350, 334, 873, 402, 995, 790, 885, 434, 608, 454, 142, 767, 846, 38, 891, 777, 194, 289, 345, 244, 543, 479]
637	[656, 302, 962, 470, 669, 943, 808, 829, 27, 56, 410, 866, 968, 174, 735, 941, 66, 788, 333, 748, 439, 727, 998, 98, 997, 315, 352, 663, 427, 823]
638	[671, 131, 412, 474, 155, 415, 506, 642, 79, 482, 581, 394, 676, 383, 107, 628, 705, 950, 312]
639	[864, 355, 811, 371, 137, 609, 538, 360, 916, 575, 621, 58, 177, 857, 597, 208, 511, 827, 593]
640	[452, 512, 554, 698, 792, 797, 633, 588, 259, 413, 654, 591, 956, 679, 900, 707, 416]
641	[503, 223, 756, 933, 528, 729, 444, 878, 893, 696, 755, 939, 902, 734, 981, 21]
642	[671, 415, 155, 581, 638, 676, 383, 107, 628, 583, 705, 975, 747, 950, 886, 312, 525, 854, 394, 68, 31, 79, 540, 482, 602]
643	[354, 45, 214, 154, 231, 270, 457, 826, 967, 877, 241, 23, 449, 183, 365, 128, 869, 145, 568, 569, 813, 881, 868]
644	[846, 153, 895, 38, 142, 289, 345, 777, 699, 608, 630, 269, 580, 616, 891, 290, 586, 767, 316, 790, 49, 479, 885, 995, 234, 113, 233, 250]
645	[577, 279, 274, 595, 601, 651, 970, 188, 143, 522, 776, 649, 761]
646	[453, 417, 882, 942, 100, 760, 867, 476, 864, 842, 889, 355, 618, 811, 30]
647	[17, 532, 246, 574, 976, 491, 937, 460, 754, 486, 564, 369, 903, 680, 742, 856, 13, 8, 685, 718, 753, 785, 472, 787]
648	[969, 681, 940, 445, 35, 330, 481, 559, 619, 948, 659, 475, 594, 74, 132, 838, 626, 689, 744, 806, 850]
649	[577, 595, 728, 985, 463, 776, 601, 645, 651, 970, 209, 143, 351, 522, 761, 33, 188, 862]
650	[296, 339, 428, 509, 535, 684, 783, 804, 906, 719, 889, 163, 81, 760, 882, 919]
651	[577, 393, 279, 274, 595, 601, 645, 970, 649, 683, 188]
652	[265, 484, 557, 121, 271, 547, 293, 518, 567, 361, 773, 279, 18, 374]
653	[336, 778, 46, 133, 847, 7, 77, 335, 276, 520, 817, 929, 977, 192]
654	[401, 561, 175, 679, 900, 211, 640, 698, 413, 435, 259, 592, 898, 512, 173, 380, 230, 717, 221, 382, 844, 797, 416, 871, 707, 673, 625, 591, 477, 956]
655	[94, 858, 821, 63, 171, 854, 306, 590, 155, 676, 583, 84, 168, 222, 278, 731, 431]
656	[450, 87, 875, 788, 637, 388, 962, 439, 998, 518, 302, 773, 56, 271, 589, 470, 567, 669, 720, 217, 352, 769, 943, 27, 410, 808, 829, 427]
657	[726, 40, 934, 621, 54, 743, 987, 360, 232, 538, 857, 916, 180]
658	[407, 44, 124, 327, 409, 523, 702, 711, 822, 984, 5, 498, 912, 15, 95, 414, 418, 172, 531]
659	[974, 681, 330, 389, 2, 35, 940, 405, 224, 948, 917, 619, 626, 292, 620, 648, 838, 341, 689, 74, 508, 594, 132]
